12/08/2022,0.312048,0.312048,0.306102,0.312966,760246245
13/08/2022,0.312948,0.317943,0.310871,0.311293,486190527
14/08/2022,0.311321,0.321972,0.309812,0.310414,622156077
15/08/2022,0.310414,0.317565,0.303963,0.311682,868344002
16/08/2022,0.311592,0.312054,0.305218,0.311895,769277136
17/08/2022,0.311887,0.322848,0.306408,0.315223,1169299147
18/08/2022,0.315226,0.31589,0.310773,0.310933,777646329
19/08/2022,0.310937,0.310937,0.282169,0.283252,1391144685
20/08/2022,0.283227,0.289452,0.282025,0.285338,717031232
21/08/2022,0.285282,0.29432,0.284457,0.291898,706382976
22/08/2022,0.291882,0.291882,0.281922,0.292993,851227468
23/08/2022,0.293004,0.293886,0.284413,0.293398,786722262
24/08/2022,0.293384,0.298496,0.287626,0.293583,812081311
25/08/2022,0.293612,0.296901,0.291344,0.295607,820929254
26/08/2022,0.295579,0.313144,0.284268,0.288416,1409379038
27/08/2022,0.28847,0.290018,0.281646,0.285414,783710242
28/08/2022,0.285399,0.286957,0.276385,0.276385,510328166
29/08/2022,0.276352,0.284771,0.27365,0.284771,836180603
30/08/2022,0.284756,0.286393,0.275609,0.280377,813545866
31/08/2022,0.280392,0.286799,0.279242,0.282719,761123336
01/09/2022,0.282716,0.288554,0.279537,0.288554,757880253
02/09/2022,0.288536,0.290186,0.283816,0.287689,781078928
03/09/2022,0.287693,0.288816,0.284503,0.286568,410887856
04/09/2022,0.28656,0.288789,0.285678,0.289204,376460324
05/09/2022,0.289205,0.28822,0.281246,0.287893,658038711
06/09/2022,0.2879,0.295543,0.278741,0.279926,1161865651
07/09/2022,0.279883,0.293835,0.275445,0.292864,979900352
08/09/2022,0.292838,0.297867,0.287231,0.295347,924657163
09/09/2022,0.295331,0.308321,0.295203,0.308284,1282909822
10/09/2022,0.308242,0.311464,0.304318,0.308498,734325995
11/09/2022,0.308499,0.309233,0.302415,0.305608,559821609
12/09/2022,0.305631,0.307495,0.300884,0.307495,921845760
13/09/2022,0.307512,0.307651,0.288869,0.290101,1255039087
14/09/2022,0.289464,0.297949,0.289133,0.296318,1063573517
15/09/2022,0.296311,0.297159,0.284183,0.284962,1328669011
16/09/2022,0.285006,0.312877,0.282319,0.312487,1205464762
17/09/2022,0.312451,0.331936,0.304498,0.330285,1420644608
18/09/2022,0.330166,0.347652,0.313192,0.313375,2173953245
19/09/2022,0.313387,0.342334,0.299657,0.338206,2436580863
20/09/2022,0.338106,0.369612,0.325772,0.364812,3437443763
21/09/2022,0.364796,0.378398,0.34422,0.352504,3021217856
22/09/2022,0.352247,0.4363,0.35069,0.430711,4365062769
23/09/2022,0.430743,0.491595,0.423051,0.467654,7191121573
24/09/2022,0.467681,0.474297,0.436542,0.450077,3235212802
25/09/2022,0.450092,0.477335,0.440884,0.456437,3170784032
26/09/2022,0.456487,0.463672,0.426737,0.434381,2708749519
27/09/2022,0.434461,0.449561,0.411899,0.418379,2646272011
28/09/2022,0.418248,0.41911,0.393578,0.416081,2465518559
29/09/2022,0.416009,0.452325,0.391256,0.43449,2947284295
30/09/2022,0.434505,0.444362,0.426039,0.429425,3383625582
01/10/2022,0.429467,0.433648,0.421172,0.426107,1384805245
02/10/2022,0.426116,0.428192,0.402325,0.403076,1368715955
03/10/2022,0.403092,0.412967,0.393221,0.40824,1633871880
04/10/2022,0.40824,0.422303,0.400683,0.419326,1914422073
05/10/2022,0.41928,0.440777,0.414478,0.431181,2184183876
06/10/2022,0.431195,0.443468,0.430915,0.441865,1714064902
